"","X.1","partyname","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","countryname","rile","date","Language","Anger","Hope","Enthusiasm","Fear","Anxiety","Pride","Words"
"1",74300,"The Consolidation201909",363,100044269772204,"מפלגת הליכוד","https://scontent-gru1-2.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHTeeN1&_nc_oc=Admes6JkFsMgW_C5b-De-iHuB0v0-PkZYUZJjEOiLcKDVd2ub3Ftk_RekU4-WTwVqb0&_nc_zt=24&_nc_ht=scontent-gru1-2.xx&_nc_gid=TEDswmcD7ksaMj_vPl9Z1w&oh=00_AfFCyNJdXAYpCFMB-FL50RdmdHfeq01LLuHnGHGhyOAkJA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2417347964988518,4035,"2019-07-28 14:49:55","https://gph.is/g/4AybW60","ליגה אחרת!





קישור לגיף: https://gph.is/g/4aybw60",443,"https://www.facebook.com/Likudofficial/videos/828438494208730/",NA,NA,NA,0,0,0,0,0,0,0,2
"2",74326,"The Consolidation201909",382,100044269772204,"מפלגת הליכוד","https://scontent.fcgh43-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwH07Txa&_nc_oc=AdlKgrdVH2XKH1zcqGnbiRCAFr_VPAo7A6o8QU0HuvcJe9KO367HHyU32JvMz791mJo&_nc_zt=24&_nc_ht=scontent.fcgh43-1.fna&_nc_gid=BsW4DXPC-tQjAjSpECYiDQ&oh=00_AfGpFU10JIkl0FargSSlGMILLot8isq3PFeXGH3qeLVoXw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2408525222537459,238777,"2019-07-23 13:10:52",NA,"גבי אשכנזי - לא ראוי.",2571,"https://www.facebook.com/Likudofficial/videos/637450933427736/",NA,NA,NA,0.5,0.8,0.1,0.3,0.6,0,0,3
"3",74322,"The Consolidation201909",358,100044269772204,"מפלגת הליכוד","https://scontent.fisb5-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHbVgkh&_nc_oc=AdmZIpvzGyuAvn8Drjyu4hiWV-Xy0_ikFNoQKqY1dzUzSy3La9bf1gu0J2FuhG_SRd8&_nc_zt=24&_nc_ht=scontent.fisb5-2.fna&_nc_gid=9ewZtBteHNaDHyTi72p8rg&oh=00_AfG_BKTEdfdFYEC9zwbi4rgpFlbsh8_WAgvmzSK0m-Ed6g&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2418791481510833,21544,"2019-07-29 12:08:44",NA,"עמיר פרץ. שמאל. מסוכן.",1105,"https://www.facebook.com/Likudofficial/videos/462840334495771/",NA,NA,NA,0.5,0.25,0,0,0.5,0,0,4
"4",74223,"The Consolidation201909",76,100044269772204,"מפלגת הליכוד","https://scontent-mad2-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwGbPl9Q&_nc_oc=AdmCJvgyaJ_zRt7t_rtydm_dQs0sT2Eu3Qt7rwO4skaxoKj8FJeNY1P1cUw_NC9bW_A&_nc_zt=24&_nc_ht=scontent-mad2-1.xx&_nc_gid=FD4cMXvE3w2h1jLTH1YPUA&oh=00_AfH6OmTx7l3NO9ua3ODUad1Pj3doJDi68deon9Q90ipdAw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2492726404117340,45341,"2019-09-09 13:05:34",NA,"הסרט שלא תרצו לחיות בו - בקלפי שמים רק 'מחל'!",1932,"https://www.facebook.com/Likudofficial/videos/545438392864879/",NA,NA,NA,0.45,0.1,0.2,0.25,0.3,0.15,0.05,11
"5",74222,"The Consolidation201909",315,100044269772204,"מפלגת הליכוד","https://scontent.fmzt2-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwE0X5ji&_nc_oc=AdkVn2O2n5AeMW444SDTKDLbxcAxlUF8bP86vPBzZS3IJ0bb5uPrSvUd9xfkUoatIX8&_nc_zt=24&_nc_ht=scontent.fmzt2-1.fna&_nc_gid=5oP-5EUTRifiZ6ibkRp3uw&oh=00_AfEKYGB04XAt1PLNTxcPUfwgFWgBPdCt9EXi8gcGhOM-aA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2434233706633277,37167,"2019-08-07 12:48:30",NA,"לפתוח רמקולים",631,"https://www.facebook.com/Likudofficial/videos/410354366255745/",NA,NA,NA,0,0,0,0,0,0,0,1
"6",74231,"The Consolidation201909",3,100044269772204,"מפלגת הליכוד","https://scontent.fpoj9-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwFZ5diS&_nc_oc=AdnP-M5z0bgtWeF1AH1clsCGiVwOKPlyj66txdTgmzfcYxMsnNKuRACscKdfSAL6uIs&_nc_zt=24&_nc_ht=scontent.fpoj9-1.fna&_nc_gid=MeF4TEIqkFo--ygSHqtOVg&oh=00_AfHfm-j2bSFyh09-TOda0xW8RY8LtJrns5YPmTJ6VT2IHg&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2505445909512056,11809,"2019-09-16 10:41:55",NA,"ראש הממשלה נתניהו הביא ברית הגנה עם ארה״ב. חייבים להצביע מחל כדי לחזק את ישראל!",625,"https://www.facebook.com/Likudofficial/videos/390435714952705/",NA,NA,NA,0.2,0.1,0.6,0.1,0.2,0.1,0.4,14
"7",74262,"The Consolidation201909",93,100044269772204,"מפלגת הליכוד","https://scontent.fsdu12-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG0_zzt&_nc_oc=AdlLOIG-L4jlR-Qf2G66nwL02OtgKppGUak801eqP2oKGaTWUagyQpI4LA7cpCu51gw&_nc_zt=24&_nc_ht=scontent.fsdu12-2.fna&_nc_gid=nDF5lwLQ_N-pL_2ortVNpg&oh=00_AfHoCB_76Dn4mkWNms47u0Za7XEjgidRYUSKkRAzpbfrNA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2490668134323167,7702,"2019-09-08 10:14:09","https://www.instagram.com/a/r/?effect_id=537135217026767","בזכותכם אנחנו ליגה אחרת! 


הפילטר החדש של הליכוד ☝





הכנסו ללינק באינסטגרם: https://www.instagram.com/a/r/?effect_id=537135217026767


ותייגו את ראש הממשלה!",528,"https://www.facebook.com/Likudofficial/videos/2420504881518488/",NA,NA,NA,0,0,0,0,0,0,0,12
"8",74287,"The Consolidation201909",187,100044269772204,"מפלגת הליכוד","https://scontent.fgyn2-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHIQzH5&_nc_oc=Admu5eu09-l9upgK-N4XrtbTithyKAMZDaWmIXRu8D7BC38BkYap8VLQCGgajfAb_SY&_nc_zt=24&_nc_ht=scontent.fgyn2-1.fna&_nc_gid=UKYJyRZ9eOYVuENmKUzQrw&oh=00_AfE6IhFFY0IZ0YcZpTQt6DB2nhugQe5PPvjwwToIELCC-g&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2467049210018393,NA,"2019-08-26 09:03:46",NA,"ח""כ sharren haskel שרן השכל מגיעה ללייב שאלות ותשובות, בלעדי ל בנימין נתניהו - הקבוצה הרשמית





*היום* יום שני, 26.8 בשעה 16:00.





יש לכם שאלות? הכנסו לקישור וכתבו אותן בתגובות>>


https://www.facebook.com/groups/173336523277857",255,"https://www.facebook.com/Likudofficial/posts/pfbid0XYq6ZFX7HWmvZfPstsV9Q76D1PwjPzi8exnxsnevW8hDyvycttzA7sdhPhbvprdol",NA,NA,NA,0,0,0.1,0.1,0,0.1,0,27
"9",74213,"The Consolidation201909",179,100044269772204,"מפלגת הליכוד","https://scontent-cdg4-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwFdEl5Y&_nc_oc=AdndPvAnLhvRLrnxEsLW6Po_LBugsUxy-krNv65GX2QC-Lc8aVu6NXFAaipf21EC-zo&_nc_zt=24&_nc_ht=scontent-cdg4-1.xx&_nc_gid=tFBhjqJfImjh4_BYVGTR_g&oh=00_AfH94WlFFIF-EXc3I6VGwEoxQf8_ENBTAoueBsh_MK31fQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",373599550224060,3335,"2019-08-26 13:16:39",NA,"שידור חי מהיישוב דולב, בעקבות הפיגוע במעיין דני, בו נרצחה רינה שנרב הי״ד. השרה מירי רגב עם דיווח עדכני על המצב הביטחוני",221,"https://www.facebook.com/Likudofficial/videos/373599550224060/",NA,NA,NA,0.11,0.07,0.04,0.22,0.16,0.03,0.01,21
"10",74246,"The Consolidation201909",58,100044269772204,"מפלגת הליכוד","https://scontent.fpoa28-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHSZgSn&_nc_oc=AdkarzixVFn5D9iN29oXK-lP4MmzTpgVdhQm3y3Xf1KU4PZa3yF_4_8t5WqKdp2-_r8&_nc_zt=24&_nc_ht=scontent.fpoa28-1.fna&_nc_gid=Dsi6f2-KC56s4EY_JEVAIg&oh=00_AfEA4IS6LVch030p_Pvj49Q09Igci7WkE2rtkxPNE5rJ6w&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",533925690705192,3908,"2019-09-10 13:11:02",NA,"כל האמת בפרצוף בשידור חי מביג באר שבע. בואו לראות ולשמוע מה שהתקשורת לא רוצה שתדעו .  הצטרפו עכשיו לשידור והכי חשוב תשתפו…",440,"https://www.facebook.com/Likudofficial/videos/533925690705192/",NA,NA,NA,0.4,0.1,0.2,0.3,0.1,0.2,0.1,26
