"","X.1","partyname","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","countryname","rile","date","Language","Anger","Hope","Enthusiasm","Fear","Anxiety","Pride","Words"
"1",53721,"New Hope",702,100044240088895,"גדעון סער | Gideon Saar","https://scontent-fra5-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwHkT9Ao&_nc_oc=AdnfxcG_M5HUa2iNnWyc1yiBeOjguliezZNvus5vcB6VbhSIas3R1kXEp2A2YCMXlYs&_nc_zt=24&_nc_ht=scontent-fra5-1.xx&_nc_gid=yICTgobHBPYW-YXAQ_gQxw&oh=00_AfE8OPVlmT6NrtUPsgovWA7MkjlBjDxjzrxLKtAEA_0ZEA&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159159494943968,NA,"2021-02-16 14:00:00",NA,"לצערי, עקב הקורונה לא ניתן היה היום להשתתף באזכרה למנחם בגין ז""ל, כפי שאני מקפיד לעשות מדי שנה. 29 שנים חלפו מאז לכתו והגעגועים אליו ולמנהיגותו מתעצמים משנה לשנה. 





 יהודי גאה, מפקד האצ""ל שלחם בתעוזה בשלטון הזר וראש הממשלה השישי של מדינת ישראל.





 ממנו למדנו אהבת אדם, אהבת עם-ישראל ואהבת ארץ-ישראל.





נמשיך ללכת בדרך אותה למדנו ממנו.",1223,"https://www.facebook.com/GideonSaarIL/posts/pfbid02yg1WgcB2DDE3VZ3cx3TJXhYHvQ2pb8AJefrPymWyeVYe3x8ptLw2E3RTYvKvqcR6l","Israel",-13.985,202103,0.45,0.05,0.8,0.1,0.1,0.7,0.9,61
"2",53545,"New Hope",1339,100044240088895,"גדעון סער | Gideon Saar","https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwGVg9hd&_nc_oc=Adndc-Q2ntv1Z2Hg_a6mHvDS1DFIZLFjxqZrJKukiIaL9yZ89DYow8liRFHesz_Pvac&_nc_zt=24&_nc_ht=scontent-iev1-1.xx&_nc_gid=CYQT-HIb_xG_pRswcNnnmA&oh=00_AfGfiZX4Kw5T6y9n3vbPW5ubvleTC3-OvsSe4SqPRG71FQ&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159023068073968,NA,"2020-12-29 07:26:35",NA,"מלחמת חמולות בלוד. 


נער בן 15 נרצח לאור יום על כביש 6, ברכב המלווה בניידת משטרה(!). 


שתי דקות מנתב״ג אין מדינה. אין בטחון. אין משילות. אין חוק וסדר. 


בדרום, במרכז ובצפון יש שטחים אקס-טריטוריאליים. החוק והסדר עדיין לא הגיעו לשם. 


נשק בלתי חוקי נמכר כמו פיצוחים.  נסחר באין מפריע. מחסני נשק בבתים. ילדים ונערים מסתובבים עם נשק.





ומה עושה הממשלה? 


אפס. 


ראש הממשלה מסתפק בהופעת אורח בזום בישיבת הועדה בראשות מנסור עבאס.  





האזרחים הערבים סובלים. מספר הרציחות שובר שיאים. אבל לנתניהו ולאוחנה יש עיסוקים אחרים.  





אין בטחון פנים. אין חוק וסדר. 





ממשלת תקווה חדשה בראשותי: 


1. תכריז מלחמה על ארגוני הפשיעה בחברה הערבית. 


2. תחוקק את החוק שהצעתי (וממשלת נתניהו-ניסנקורן בלמה) להטלת עונשי מינימום על מחזיקי וסוחרי נשק בלתי חוקי. 


3. תפתח במבצע ענק לאיסוף הנשק הבלתי חוקי.  





נחזיר את הריבונות והמשילות לכל שטח מדינת ישראל.  נדאג לשלומם ולבטחונם של כל אזרחי ישראל.


נחליף את האכזבה בתקווה חדשה.",2234,"https://www.facebook.com/GideonSaarIL/posts/pfbid02UvUr5JmLn8udToaty43xjbzvs32huxKKBLxJu9LGq1HoPfewPz8HioGkiCowqzMul","Israel",-13.985,202103,0.95,0.85,0.8,0.45,0.75,0.7,0.6,183
"3",53543,"New Hope",1500,100044240088895,"גדעון סער | Gideon Saar","https://scontent.flim15-2.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwF9JjLf&_nc_oc=AdmRo6nj0m9i2hPuoeq8_7yD3T6a0oJVgYwJltHq2ZhbtCyLiS_X-VBQ99FI4E6biVY&_nc_zt=24&_nc_ht=scontent.flim15-2.fna&_nc_gid=W0GYFEkGBi9Zcm797lbMCg&oh=00_AfF7xHrPVPizyc8WM-ydr4aKK1jneEb0-mBYRj4VeG4hcg&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10158975503673968,NA,"2020-12-09 14:05:14","https://bit.ly/33RkjHx","הבוקר הגשתי ליו""ר הכנסת את מכתב התפטרותי מהכנסת הנוכחית. 


זהו הדבר ההגון והנכון לעשות, היות שנבחרתי מטעם הליכוד.


בבחירות הקרובות אתמודד על ראשות הממשלה מול בנימין נתניהו, ואחזור בראש כח לאומי גדול שיחליף את השלטון.





הצטרפו אלי, וביחד נביא לישראל תקווה חדשה.


https://bit.ly/33rkjhx





קרדיט צילום שרון גבאי.",3784,"https://www.facebook.com/GideonSaarIL/posts/10158975503673967","Israel",-13.985,202103,0,0,1,0,0,1,0,44
"4",53558,"New Hope",141,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fbfh10-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwGViAJJ&_nc_oc=AdkBt0K9jfICm794o2LS7kumJ6x08auTWm2lL_xGG50D8qZWzFijggeqi6Fw4vHBrME&_nc_zt=24&_nc_ht=scontent.fbfh10-1.fna&_nc_gid=gWGHiPcnlQVXKCAeRjwCcQ&oh=00_AfFCVapwP5pknFQNBvk31bzZlWf5dx6qhOh_pqx8fVRVNA&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159227425668968,NA,"2021-03-17 10:58:38",NA,"חיילי וחיילות צה""ל היקרים שלנו, 





התחלתם היום להצביע בהצבעה מוקדמת, ואני פונה אליכם לשים ת' בקלפי לתקווה חדשה. 





אתם, ששומרים עלינו מפני כל איום מבחוץ - ראויים לכך שאנו נגן על עתידכם מבפנים. 





מה שפגע בעמנו לאורך ההיסטוריה היו תמיד הפירוד והמלחמה הפנימית בינינו. 





האתגרים החברתיים והכלכליים העומדים בפנינו הם עצומים. יש לנו תוכניות ברורות כיצד להתמודד איתם ולהשיב לישראל את היציבות והאחדות להן  היא זקוקה. 





הצבעה לתקווה חדשה היא הצבעה לעתידכם.  





זו הצבעה עבור פתרונות תעסוקה לחיילים משוחררים. זו הצבעה עבור שינוי בתחום הדיור ועבור הורדת יוקר המחייה. זו הצבעה עבור רפורמת שירות לאומי אזרחי רחבה שתוביל לשירות שוויוני של כל אזרחי המדינה. זו הצבעה עבור הזכות שלכם לרכוש השכלה, להתפתח, ולהגשים את השאיפות האישיות שלכם.





לחלקכם, זו הפעם הרביעית שאתם מצביעים בפחות משנתיים - מציאות בלתי נסבלת של חוסר יציבות שיש לשים לה סוף. 





הצבעה לתקווה חדשה היא הצבעה עבור ממשלה יציבה, שתעצור את סבבי הבחירות הבלתי נגמרים. 





השינוי בהישג יד.  אנחנו מבקשים את אמונכם ואת קולכם כדי להביאו. 





שלכם,





גדעון סער",918,"https://www.facebook.com/GideonSaarIL/posts/pfbid0BAQrvy1Dq1r2WC6GnWEzwcNb7kUaVZpPXVTaaBJji9Zm5tdQ3AKRF93Uxd7Fujoil","Israel",-13.985,202103,0.09,0.05,0.84,0.14,0.12,0.62,0.67,198
"5",53552,"New Hope",998,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fcgh17-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwEvDuXX&_nc_oc=AdlnZMiVqBJ-vkDc2GOjIpoi5cOqYWVBcqklNkNRF9Bgj8_l7laMMAYLA2cZg4sdZ7g&_nc_zt=24&_nc_ht=scontent.fcgh17-1.fna&_nc_gid=gwlO_CG3HhrPYBpW8dHBcw&oh=00_AfH7XmlFld5mpvuSlX8-wpjynX-k-vMupmdm0eo4x84pJg&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159093841988968,213280,"2021-01-26 09:05:20","https://www.facebook.com/GideonSaarIL/videos/131502945464835/","ישראל ממוקמת היום בשליש התחתון בהשקעה בתשתיות מבין מדינות המערב.





תכנית ""תקווה לכלכלה"" תרתום את השוק הפרטי לתנופת פיתוח תשתיות, ותהווה מנוע צמיחה עיקרי למשק ביצירת מקומות עבודה.





צפו בסרטון נוסף מתוך תוכנית 5 הנקודות לשיקום הכלכלה ולצמיחה>>>",1254,"https://www.facebook.com/GideonSaarIL/videos/131502945464835/","Israel",-13.985,202103,0,0,0.75,0,0,0.5,0,38
"6",53592,"New Hope",295,100044240088895,"גדעון סער | Gideon Saar","https://scontent.ffcm1-2.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwEvAa68&_nc_oc=AdlJQyhFpNdRt-q1Y-1Isua0wo-B-0NLHsp4cp-z0OCeh-S54SvQJK9cQ7rlEXump2k&_nc_zt=24&_nc_ht=scontent.ffcm1-2.fna&_nc_gid=x_EWv-OvY-B_IcOgs8_OkQ&oh=00_AfFpLWSPU6l44jDRjzcp_QIsg2vl50_dPf7yWAUZ_MVUAw&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",339437004173659,6772,"2021-03-11 19:18:42",NA,"הצטרפו אלינו לשידור חי מאשדוד",321,"https://www.facebook.com/GideonSaarIL/videos/339437004173659/","Israel",-13.985,202103,0,0,0,0,0,0,0,1
"7",53697,"New Hope",124,100044240088895,"גדעון סער | Gideon Saar","https://scontent.fper6-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwGAI6l9&_nc_oc=AdkDWepHPPb1gNYtI_ZtUZosUwvaCAx9VUxVV6OuRLhHx58uI_HDOzEkKgHnbmmwRIM&_nc_zt=24&_nc_ht=scontent.fper6-1.fna&_nc_gid=QnHV-kxUT3U06Lkr49COXw&oh=00_AfGk6BvrkNIU0t8oRcIO7DP_wuPgbV34thHx7vObba32lQ&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159230085338968,17338,"2021-03-18 12:41:43",NA,"תקשיבו לחברתי השרה לשעבר לימור לבנת.


ליכודניק וליכודניקית אמיתיים מצביעים ת' - תקווה חדשה.",929,"https://www.facebook.com/GideonSaarIL/videos/3787683018006229/","Israel",-13.985,202103,0.25,0,0.75,0,0,0.5,0,12
"8",53746,"New Hope",1453,100044240088895,"גדעון סער | Gideon Saar","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwFhrWRS&_nc_oc=AdkuWAvKCD2aZLh9TMz2HsEJD8Ce08G1GP1E5z3222891QD5ByAMSsLnvEoyTOlXfy4&_nc_zt=24&_nc_ht=scontent-lga3-1.xx&_nc_gid=VRVOk74ZdcK47jFJzmFjPw&oh=00_AfHPK1bGP2njViv0A8kxOUEEw4abcKe7I_jehC0mYjbU_Q&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10158984488833968,108285,"2020-12-13 08:10:44",NA,"אני מתמודד על ראשות הממשלה כדי להחליף את נתניהו. 


למדינת ישראל מגיע עתיד, מגיעה תקווה.


 


צפו בדברי אמש בערוץ 11",3319,"https://www.facebook.com/GideonSaarIL/videos/389698928910626/","Israel",-13.985,202103,0.17,0,0.67,0,0,0.33,0,20
"9",53549,"New Hope",913,100044240088895,"גדעון סער | Gideon Saar","https://scontent.flil1-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwG5tLTE&_nc_oc=AdmqovtkPF2MOI2VaFkfZDj1ilnW_xn5OSCQVwlpJxJoaIcgfULtMjdw5_uhMvXI5Rk&_nc_zt=24&_nc_ht=scontent.flil1-1.fna&_nc_gid=Nyy3LV_W_9U78I0qpRSnmQ&oh=00_AfHDUgBtpz1yfjGnGEYvmF3l3XZOv4LLCokVpjZxtutJFw&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159125314683968,NA,"2021-02-03 15:58:40",NA,"תראו מי הגיעה ❤️",5102,"https://www.facebook.com/GideonSaarIL/posts/pfbid0MT8raLsnSUFZgc6jMPW1KGBAQLLSUJSvZ9KT4EVeGWWCDxAEmjFgkxvfNMrFM9aGl","Israel",-13.985,202103,0,0,0.5,0,0,1,0,3
"10",53668,"New Hope",881,100044240088895,"גדעון סער | Gideon Saar","https://scontent.famd4-1.fna.fbcdn.net/v/t39.30808-1/312734555_680202290131101_7238056384248411990_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g8pQoqCc0u0Q7kNvwHLqKhf&_nc_oc=Adk3kZJ-CoQdudltfWfNhQOPfK0y38HHVh16ApaueU64FX6uv550v-3WKLqWkCUcvjA&_nc_zt=24&_nc_ht=scontent.famd4-1.fna&_nc_gid=1hoylBPx96CjIoAb_RQDEQ&oh=00_AfHVBO6fUJQqSbNUXr2nFPoWfFpf2-Om_WWsbSCWiPSe4Q&oe=68106E55","https://www.facebook.com/GideonSaarIL","GideonSaarIL",10159134557048968,26593,"2021-02-06 17:18:30","https://www.facebook.com/GideonSaarIL/videos/858178041625913/","קבלו את הנבחרת המצויינת והמגוונת של תקווה חדשה לכנסת ה-24. 





כשלנו יהיו 21 - לנתניהו בטוח לא יהיו 61.





המהפך יוצא לדרך!",967,"https://www.facebook.com/GideonSaarIL/videos/858178041625913/","Israel",-13.985,202103,0.2,0,0.8,0,0,0.6,0,21
