"user/id","user/name","user/profilePic","user/profileUrl","pageName","postId","viewsCount","time","link","text","likes","url"
"100044166173066","LNP - Liberal National Party","https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/471556791_1166212344860960_8858717852023941701_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=zPwjmS_MdzcQ7kNvwE2r0Pq&_nc_oc=AdkZjAvOoTk4JDgB_BxNAnVcm2vYiIZ0YtDUHqQ-pcOqK57FSOcGIGSTzua4lFPy9cU&_nc_zt=24&_nc_ht=scontent-iev1-1.xx&_nc_gid=IKcSQIcy5IP38NXZn7prYA&oh=00_AfGopMCP-1h-5rgpy14LbPU9xhCJCdB4v2xu6AUfikda8w&oe=680FFCE6","https://www.facebook.com/LNPQLD","LNPQLD","2311447935580679",,"2019-05-17T21:05:14.000Z",,"It's election day!
We're asking for your vote to back our plan.
Building our economy. Securing your future.","451","https://www.facebook.com/LNPQLD/posts/pfbid03Tk1ppVtxNYTriRSjdfohvk9BNj2GNKPJXkcLejj2hHyXP9vMD2AZ8Xb7pPdWQAil"
"100044166173066","LNP - Liberal National Party","https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/471556791_1166212344860960_8858717852023941701_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=zPwjmS_MdzcQ7kNvwE2r0Pq&_nc_oc=AdkZjAvOoTk4JDgB_BxNAnVcm2vYiIZ0YtDUHqQ-pcOqK57FSOcGIGSTzua4lFPy9cU&_nc_zt=24&_nc_ht=scontent-iev1-1.xx&_nc_gid=IKcSQIcy5IP38NXZn7prYA&oh=00_AfGopMCP-1h-5rgpy14LbPU9xhCJCdB4v2xu6AUfikda8w&oe=680FFCE6","https://www.facebook.com/LNPQLD","LNPQLD","2311612488897557",,"2019-05-17T14:35:38.000Z",,"Bill Shorten poses the greatest risk to Australia's economy in a generation. Labor would put at risk Australia's 27 years of consecutive economic growth.","239","https://www.facebook.com/LNPQLD/posts/pfbid02bijEZhieMUZWqBNhtEe9DcwDwHAyY5Svpxip7o96x635jkRPTnLfyhY6SujZw71Ul"
"100044166173066","LNP - Liberal National Party","https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-1/471556791_1166212344860960_8858717852023941701_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=zPwjmS_MdzcQ7kNvwE2r0Pq&_nc_oc=AdkZjAvOoTk4JDgB_BxNAnVcm2vYiIZ0YtDUHqQ-pcOqK57FSOcGIGSTzua4lFPy9cU&_nc_zt=24&_nc_ht=scontent-iev1-1.xx&_nc_gid=IKcSQIcy5IP38NXZn7prYA&oh=00_AfGopMCP-1h-5rgpy14LbPU9xhCJCdB4v2xu6AUfikda8w&oe=680FFCE6","https://www.facebook.com/LNPQLD","LNPQLD","2311556222236517",,"2019-05-17T14:02:06.000Z",,"👇👇👇","176","https://www.facebook.com/LNPQLD/posts/pfbid0nR9okHGTrPhDmYZMaHtKVdQNcNPSN5pAgEZG2dCxAdgqVjc7aydjUWtDL9UziX9Sl"
"100044230069311","Liberal Party of Australia","https://scontent-gru2-2.xx.fbcdn.net/v/t39.30808-1/466340563_1120355549448770_2280707168360435069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xTVtMGlkIKkQ7kNvwHLCgtm&_nc_oc=AdnHQjmyf6x_ACXpSxVpk8Do9rYq3ZEWBwRS39pSby9HwxPThPX40pZ-OHou8__sGX8&_nc_zt=24&_nc_ht=scontent-gru2-2.xx&_nc_gid=Oc-VhiM4BPmC1S_3UGAYig&oh=00_AfGWMsActYwMyv-bxHDfUiUybj9_azyBn18jl1dZlpq43w&oe=680FFC33","https://www.facebook.com/LiberalPartyAustralia","LiberalPartyAustralia","10157079764637464",,"2019-05-18T00:00:00.000Z","http://lbr.al/vote","Labor = higher taxes. Your vote can stop Shorten’s higher taxes. Find out how to vote at http://lbr.al/vote","310","https://www.facebook.com/LiberalPartyAustralia/posts/pfbid034caRAQbeFhxGmGoLykynbPfdV3uG7Gr1oA2ubLfBbzqyj9NZkNYhpCgCUpuUvvrkl"
"100044230069311","Liberal Party of Australia","https://scontent-gru2-2.xx.fbcdn.net/v/t39.30808-1/466340563_1120355549448770_2280707168360435069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xTVtMGlkIKkQ7kNvwHLCgtm&_nc_oc=AdnHQjmyf6x_ACXpSxVpk8Do9rYq3ZEWBwRS39pSby9HwxPThPX40pZ-OHou8__sGX8&_nc_zt=24&_nc_ht=scontent-gru2-2.xx&_nc_gid=Oc-VhiM4BPmC1S_3UGAYig&oh=00_AfGWMsActYwMyv-bxHDfUiUybj9_azyBn18jl1dZlpq43w&oe=680FFC33","https://www.facebook.com/LiberalPartyAustralia","LiberalPartyAustralia","10157084108692464",,"2019-05-17T23:33:51.000Z","http://lbr.al/vote","","599","https://www.facebook.com/LiberalPartyAustralia/posts/pfbid028mH2LJw5pBrKC1MWs9ATCNmzjprZP12tWeo9WX4Ct34syGHXkut69sJXZTahVehVl"
"100044230069311","Liberal Party of Australia","https://scontent-gru2-2.xx.fbcdn.net/v/t39.30808-1/466340563_1120355549448770_2280707168360435069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xTVtMGlkIKkQ7kNvwHLCgtm&_nc_oc=AdnHQjmyf6x_ACXpSxVpk8Do9rYq3ZEWBwRS39pSby9HwxPThPX40pZ-OHou8__sGX8&_nc_zt=24&_nc_ht=scontent-gru2-2.xx&_nc_gid=Oc-VhiM4BPmC1S_3UGAYig&oh=00_AfGWMsActYwMyv-bxHDfUiUybj9_azyBn18jl1dZlpq43w&oe=680FFC33","https://www.facebook.com/LiberalPartyAustralia","LiberalPartyAustralia","10157082331917464",,"2019-05-17T23:15:00.000Z","http://lbr.al/vote","You can’t trust Labor. To stop Shorten’s taxes, vote Liberal","3355","https://www.facebook.com/LiberalPartyAustralia/posts/pfbid02UJssr15iHdvRQesxx7QzMzRThi5aUZHiK4RxAeoTxK1P7BrTr1C61REbd2x2xAYUl"
"100044511003150","The Australian Greens","https://scontent.fgig21-1.fna.fbcdn.net/v/t1.6435-1/184164313_10158148025353663_1453037710022808167_n.png?stp=c34.34.732.732a_cp0_dst-png_s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mXz7KoYiHEQQ7kNvwFNZGby&_nc_oc=AdmwNu2gwDgyx6qi4qxCw4h4-ZrC9WtE_XY6SYC8WQqLXOkV6yf24H1p-QfwAvU3uQg&_nc_zt=24&_nc_ht=scontent.fgig21-1.fna&_nc_gid=1R2af8OEgbmrIxBBliZ8lA&oh=00_AfHNlsbqCrkOlVKB00tiMQWQoKHJWbQWbS6P_QjOjZcFjw&oe=6831A65E","https://www.facebook.com/AustralianGreens","AustralianGreens","10156299574498663",,"2019-05-17T23:05:13.000Z","https://vote.greens.org.au/","Our How To Vote site includes democracy sausage integration technology to help you find all the information you need on election day.

Voting closes at 6pm. Visit https://vote.greens.org.au to get started.","348","https://www.facebook.com/AustralianGreens/posts/pfbid02UJfBeMw4bGnpZ5gd5H7H9YPxTFrHDYtTkTJcGymunorpptuRMLKfJ9Nx3uu6j6UJl"
"100044511003150","The Australian Greens","https://scontent.fgig21-1.fna.fbcdn.net/v/t1.6435-1/184164313_10158148025353663_1453037710022808167_n.png?stp=c34.34.732.732a_cp0_dst-png_s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mXz7KoYiHEQQ7kNvwFNZGby&_nc_oc=AdmwNu2gwDgyx6qi4qxCw4h4-ZrC9WtE_XY6SYC8WQqLXOkV6yf24H1p-QfwAvU3uQg&_nc_zt=24&_nc_ht=scontent.fgig21-1.fna&_nc_gid=1R2af8OEgbmrIxBBliZ8lA&oh=00_AfHNlsbqCrkOlVKB00tiMQWQoKHJWbQWbS6P_QjOjZcFjw&oe=6831A65E","https://www.facebook.com/AustralianGreens","AustralianGreens","10156298528318663",,"2019-05-17T22:00:00.000Z","https://vote.greens.org.au/","This is the climate election. Polls are now open and close at 6pm tonight. Find your nearest polling place and candidate information at https://vote.greens.org.au","271","https://www.facebook.com/AustralianGreens/posts/pfbid027zW1PDVVBR3QiZRkK83xgCKietcdXXaPidPjH9DATL68nqctbhiGdG2QaKnTqE9el"
"100044511003150","The Australian Greens","https://scontent.fgig21-1.fna.fbcdn.net/v/t1.6435-1/184164313_10158148025353663_1453037710022808167_n.png?stp=c34.34.732.732a_cp0_dst-png_s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mXz7KoYiHEQQ7kNvwFNZGby&_nc_oc=AdmwNu2gwDgyx6qi4qxCw4h4-ZrC9WtE_XY6SYC8WQqLXOkV6yf24H1p-QfwAvU3uQg&_nc_zt=24&_nc_ht=scontent.fgig21-1.fna&_nc_gid=1R2af8OEgbmrIxBBliZ8lA&oh=00_AfHNlsbqCrkOlVKB00tiMQWQoKHJWbQWbS6P_QjOjZcFjw&oe=6831A65E","https://www.facebook.com/AustralianGreens","AustralianGreens","10156298516608663","2530","2019-05-17T21:21:00.000Z","https://vote.greens.org.au/","Today, we build a future for all of us. 

Polls are open from 8am to 6pm. Find out how to Vote 1 Greens and find your nearest polling place at https://vote.greens.org.au","71","https://www.facebook.com/AustralianGreens/videos/604008590098008/"
"100044235528995","Australian Labor Party","https://scontent-atl3-2.xx.fbcdn.net/v/t1.6435-1/196427509_326793632138485_8357817531938535182_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DX3bE8VkBcoQ7kNvwG1tzrW&_nc_oc=AdmBQpvEx42LRfUzmv3qsrPCMhJxOsENc6F616T1K0VKvRIN9A9aO3biOmIYG4Y3pCg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=DklTJXHu5X-evJqpGDgtdQ&oh=00_AfGleqklnXEmQNkcs061KsHeFUnoxJpBnygk0CjpLl_v0w&oe=6831B48A","https://www.facebook.com/AustralianLabor","AustralianLabor","10158025103316789",,"2019-05-18T00:00:00.000Z",,"It’s written in the stars.","1436","https://www.facebook.com/AustralianLabor/posts/pfbid0zKoCbxDCrpygbe36VN8wsje27DhDYqHqKBywrv1tUYiGYM4pTY7qu5VudJy5VBRol"
