"","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url"
"1",100045122042935,"CDU","https://scontent.fjed5-2.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2w9s6&_nc_oc=AdlLimqGRbhgbIeevZnKDeiE21M-s7H3NJ7wOs8rndj11-jL3w0L6AN0zP8VR3kG_Yo&_nc_zt=24&_nc_ht=scontent.fjed5-2.fna&_nc_gid=qvXjynmLhbNoJYUvq_bUNA&oh=00_AfEro6Tfuyfs3AAUhew2-5jTGQQai3EYrD4P6mQYyVUcrQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158491178785416,NA,"2021-09-24T19:43:39.000Z","","Endspurt! 🚀 Großartige Veranstaltung von der CSU in München mit dem CSU-Vorsitzenden Markus Söder, Bundeskanzlerin Angela Merkel und unserem nächsten Bundeskanzler Armin Laschet!

Jetzt heißt es: Morgen nochmal alles geben. Damit die Union stärkste Kraft wird und Deutschland stabil bleibt. 🇩🇪💪#wegenmorgen #eineUnion",484,"https://www.facebook.com/CDU/posts/pfbid0kwe7aMfq6nTRa9xfVWvae9wRWi3bKgXyhyFhkAfkbxPNP5YNWm347SHJaiHwGPKtl"
"2",100045122042935,"CDU","https://scontent.fjed5-2.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2w9s6&_nc_oc=AdlLimqGRbhgbIeevZnKDeiE21M-s7H3NJ7wOs8rndj11-jL3w0L6AN0zP8VR3kG_Yo&_nc_zt=24&_nc_ht=scontent.fjed5-2.fna&_nc_gid=qvXjynmLhbNoJYUvq_bUNA&oh=00_AfEro6Tfuyfs3AAUhew2-5jTGQQai3EYrD4P6mQYyVUcrQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490964500416,3510,"2021-09-24T17:10:57.000Z","","Am Sonntag mit beiden Stimmen #eineUnion wählen, damit Deutschland stabil bleibt. #wegenmorgen",448,"https://www.facebook.com/CDU/videos/534821361162287/"
"3",100045122042935,"CDU","https://scontent.fjed5-2.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2w9s6&_nc_oc=AdlLimqGRbhgbIeevZnKDeiE21M-s7H3NJ7wOs8rndj11-jL3w0L6AN0zP8VR3kG_Yo&_nc_zt=24&_nc_ht=scontent.fjed5-2.fna&_nc_gid=qvXjynmLhbNoJYUvq_bUNA&oh=00_AfEro6Tfuyfs3AAUhew2-5jTGQQai3EYrD4P6mQYyVUcrQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490929730416,NA,"2021-09-24T16:41:28.000Z","","Klartext von Armin Laschet! 👇🏼
#wegenmorgen",710,"https://www.facebook.com/CDU/posts/pfbid0wnuhJ8TEN1mZF7DPofrdCPLwv3gH3vCzR14fixH8qnmNRUeLzXDCL6e3QdXdu9EXl"
"4",100045122042935,"CDU","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2owBn&_nc_oc=AdmSvZhwSWZTOrzLHz5GSq488PbtouguhDfc6hcS4uCba3cMMnsfEuaRUuaOjjts6bk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=R5h8ABWeq8ex4SQqkmBiIg&oh=00_AfHAPq9Sz6y4lwJeSCgkcDfeIImUVVFUDteUOsBp_o2nKA&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490912005416,3391,"2021-09-24T16:26:47.000Z","","Klares Nein von Armin Laschet zu neuen Schulden und neuen Steuern. Jetzt braucht es Aufschwung und gute Jobs, damit wir für alle Wohlstand schaffen.📈🚀

#eineUnion #wegenmorgen",399,"https://www.facebook.com/CDU/videos/573949167144604/"
"5",100045122042935,"CDU","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2owBn&_nc_oc=AdmSvZhwSWZTOrzLHz5GSq488PbtouguhDfc6hcS4uCba3cMMnsfEuaRUuaOjjts6bk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=R5h8ABWeq8ex4SQqkmBiIg&oh=00_AfHAPq9Sz6y4lwJeSCgkcDfeIImUVVFUDteUOsBp_o2nKA&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490893645416,30749,"2021-09-24T16:11:00.000Z","","Was Markus Söder sagt: 
Kein #Linksrutsch 🛑
Beide Stimmen für #eineUnion für ein stabiles 🇩🇪
Armin Laschet muss Kanzler werden🔥

#wegenmorgen",3059,"https://www.facebook.com/CDU/videos/345261150679942/"
"6",100045122042935,"CDU","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwE2owBn&_nc_oc=AdmSvZhwSWZTOrzLHz5GSq488PbtouguhDfc6hcS4uCba3cMMnsfEuaRUuaOjjts6bk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=R5h8ABWeq8ex4SQqkmBiIg&oh=00_AfHAPq9Sz6y4lwJeSCgkcDfeIImUVVFUDteUOsBp_o2nKA&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490867225416,NA,"2021-09-24T15:48:55.000Z","","#eineUnion",831,"https://www.facebook.com/CDU/posts/pfbid02zwWPsmUFAcVhoHrCYoTC48FBJ8DtyunbSH5beSXsZQ12kSdsWC82ax8pVVgGTAEgl"
"7",100045122042935,"CDU","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFEuU3z&_nc_oc=Adl8dL4wF11kmADvTJY-j7Dt3bCb9E30RcOD-dNi8bXx_xb8Cygr5Fju-TMiUPxacSo&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=J5BezNuEggS9hfeq0hRX_g&oh=00_AfFF9LRj4vRzVYsotOPaHxVU4KHiQZFaDnF0quHNzKArIw&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490851380416,4584,"2021-09-24T15:38:05.000Z","","„Es geht um Deutschland! Und deshalb ist es ganz einfach: Beide Stimmen #CDU oder #CSU, damit Deutschland stabil bleibt, die Union die Regierung führt und Armin Laschet Bundeskanzler der Bundesrepublik Deutschland wird.“ Bundeskanzlerin Angela Merkel
#wegenmorgen",463,"https://www.facebook.com/CDU/videos/407890897559275/"
"8",100045122042935,"CDU","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFEuU3z&_nc_oc=Adl8dL4wF11kmADvTJY-j7Dt3bCb9E30RcOD-dNi8bXx_xb8Cygr5Fju-TMiUPxacSo&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=J5BezNuEggS9hfeq0hRX_g&oh=00_AfFF9LRj4vRzVYsotOPaHxVU4KHiQZFaDnF0quHNzKArIw&oe=680F299D","https://www.facebook.com/CDU","CDU",407618750706470,117959,"2021-09-24T15:01:25.000Z","","Gemeinsame Schlusskundgebung von CDU und CSU mit Angela Merkel, Armin Laschet und Markus Söder live aus München",1362,"https://www.facebook.com/CDU/videos/407618750706470/"
"9",100045122042935,"CDU","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFEuU3z&_nc_oc=Adl8dL4wF11kmADvTJY-j7Dt3bCb9E30RcOD-dNi8bXx_xb8Cygr5Fju-TMiUPxacSo&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=J5BezNuEggS9hfeq0hRX_g&oh=00_AfFF9LRj4vRzVYsotOPaHxVU4KHiQZFaDnF0quHNzKArIw&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490811950416,NA,"2021-09-24T15:00:43.000Z","","🔥 Die letzten 48h bis zur Bundestagswahl! Jetzt live vom Nockherberg: Der Wahlkampfendspurt der Union mit Armin Laschet, Angela Merkel und Markus Söder.",74,"https://www.facebook.com/CDU/posts/pfbid0yK9ibtH8V8FwRPjNs4xVzpn8HSGFVzJJ7UmQv7ti9jmJZtc6d59MxnhPFWEr8zK4l"
"10",100045122042935,"CDU","https://scontent.fjdo14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwHmAD31&_nc_oc=Adk5f8Zum5AS6umuvVKP06qd1KmD1YDi_tPSTTc4_QOdLah6Uo2ZJ9N_6UwvejbGpVM&_nc_zt=24&_nc_ht=scontent.fjdo14-1.fna&_nc_gid=-niua36BF8aqjSHJRwTfOQ&oh=00_AfHu9RpwtXPsAaTVLhlQzuborGvs6NiDX3cE8EpDTrpPew&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490746595416,NA,"2021-09-24T14:22:29.000Z","","🇩🇪💪 Wahlkampfendspurt in München! CSU empfängt CDU, Markus Söder empfängt Armin Laschet & Angela Merkel. Noch 48 Stunden bis zur richtungsentscheidenden Wahl für Deutschland. Jetzt heißt es nochmal alles geben, damit die #Union stärkste Kraft in Deutschland wird! #wegenmorgen

🔴 LIVE hier auf Facebook!",398,"https://www.facebook.com/CDU/posts/pfbid02t9az6k9AY3JwpJt1SVkXydcAWj67MvnZdx6UtfR2tzkwb3dLciLdTuK83uLHrSrJl"
"11",100045122042935,"CDU","https://scontent.fjdo14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwHmAD31&_nc_oc=Adk5f8Zum5AS6umuvVKP06qd1KmD1YDi_tPSTTc4_QOdLah6Uo2ZJ9N_6UwvejbGpVM&_nc_zt=24&_nc_ht=scontent.fjdo14-1.fna&_nc_gid=-niua36BF8aqjSHJRwTfOQ&oh=00_AfHu9RpwtXPsAaTVLhlQzuborGvs6NiDX3cE8EpDTrpPew&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490557515416,28091,"2021-09-24T11:59:16.000Z","https://media1.tenor.co/images/fd24fd6401e28f8a41f4ac7d5435586b/tenor.gif?itemid=13218914","Die Bundestagswahl am Sonntag ist eine Richtungsentscheidung: 
Für Sie und für unser Land. Damit Deutschland stark wird, setzen wir auf das, was Deutschland stark macht: Wirtschaftliche Dynamik und Erfindungsreichtum, Sicherheit und einen starken Rechtsstaat, Europa und eine verlässliche Außenpolitik sowie Miteinander und sozialen Zusammenhalt.

Es ist nicht egal, wer diese Regierung anführt. Gehen Sie zur Wahl und geben Sie unserem Land mit Ihrer Stimme die richtige Richtung.
Für einen Kurs von Mitte und Vernunft: Am 26.09. mit beiden Stimmen CDU wählen!

#wegenmorgen",1228,"https://www.facebook.com/CDU/videos/538140523945469/"
"12",100045122042935,"CDU","https://scontent.fjdo14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwHmAD31&_nc_oc=Adk5f8Zum5AS6umuvVKP06qd1KmD1YDi_tPSTTc4_QOdLah6Uo2ZJ9N_6UwvejbGpVM&_nc_zt=24&_nc_ht=scontent.fjdo14-1.fna&_nc_gid=-niua36BF8aqjSHJRwTfOQ&oh=00_AfHu9RpwtXPsAaTVLhlQzuborGvs6NiDX3cE8EpDTrpPew&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490504010416,NA,"2021-09-24T10:58:58.000Z","","Am 26.09. beide Stimmen CDU! #wegenmorgen",510,"https://www.facebook.com/CDU/posts/pfbid02LrWotQSs2x2ab6REpxzGNvTuqspjNKjKqqKEUKEgKDq64VM8HmfsuASBHdhq32hAl"
"13",100045122042935,"CDU","https://scontent.fsra4-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFFITVt&_nc_oc=AdngST1-oXwEuXiuWf6lcI4HRvCngZS8XQZ9yE5SrQbDgx2AVg9EhgREyL5xQJRAx5Q&_nc_zt=24&_nc_ht=scontent.fsra4-1.fna&_nc_gid=RZwZdlJ518FYBuvdxu5vjw&oh=00_AfEO1BctJ_-L4vtd3R4OMR_vVnMKpDZtfcTgIgf3SnqS-Q&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490360160416,NA,"2021-09-24T08:33:53.000Z","","Am 26.09. beide Stimmen CDU! #wegenmorgen",641,"https://www.facebook.com/CDU/posts/pfbid0Eibko8fWuoLKStQM8pTt1zhFSEE8cWQSjceSqZjTNBHtJ21q86HjM6Lj6cqKxyyfl"
"14",100045122042935,"CDU","https://scontent.fsra4-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFFITVt&_nc_oc=AdngST1-oXwEuXiuWf6lcI4HRvCngZS8XQZ9yE5SrQbDgx2AVg9EhgREyL5xQJRAx5Q&_nc_zt=24&_nc_ht=scontent.fsra4-1.fna&_nc_gid=RZwZdlJ518FYBuvdxu5vjw&oh=00_AfEO1BctJ_-L4vtd3R4OMR_vVnMKpDZtfcTgIgf3SnqS-Q&oe=680F299D","https://www.facebook.com/CDU","CDU",10158490326700416,22589,"2021-09-24T08:04:00.000Z","","""Wie die SPD rot-grün-rote Morgenluft wittert"" (FAZ). 👇🏼
Deshalb: Rot-Rot-Grün verhindern. Am Sonntag mit beiden Stimmen CDU!",667,"https://www.facebook.com/CDU/videos/555971815614967/"
"15",100045122042935,"CDU","https://scontent.fsra4-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwFFITVt&_nc_oc=AdngST1-oXwEuXiuWf6lcI4HRvCngZS8XQZ9yE5SrQbDgx2AVg9EhgREyL5xQJRAx5Q&_nc_zt=24&_nc_ht=scontent.fsra4-1.fna&_nc_gid=RZwZdlJ518FYBuvdxu5vjw&oh=00_AfEO1BctJ_-L4vtd3R4OMR_vVnMKpDZtfcTgIgf3SnqS-Q&oe=680F299D","https://www.facebook.com/CDU","CDU",10158488941540416,2776,"2021-09-24T05:30:00.000Z","","Im dritten Teil unserer Tutorials erklärt dir Helene, warum es eine Erst- und eine Zweitstimme gibt.",175,"https://www.facebook.com/CDU/videos/597552698082352/"
"16",100045122042935,"CDU","https://scontent.fepa14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwETwGqG&_nc_oc=AdlGlRuEOdmwGbi2UJfdl_QbpV5PFsH9ODsZqHZT2ieItseBa4TgOIKlmwScWYFbH7g&_nc_zt=24&_nc_ht=scontent.fepa14-1.fna&_nc_gid=5jnqUjW-jbl6KNs1Z89i5Q&oh=00_AfHl8bspaRZ-oRYGZNJTgXOJ5PEjTwW-C3V9tKQ7npY-YQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158489494780416,4065,"2021-09-23T19:55:05.000Z","https://wahlaufruf.cdu.de/","Auch die Schlussrunde macht deutlich: Diese Wahl ist eine echte Richtungsentscheidung. Wer Wirtschaftskraft statt Wirtschaftskrise, Aufschwung statt Abschwung, neue Jobs statt neuer Steuern, konsequenten Rechtsstaat statt falscher Toleranz will, der wählt mit beiden Stimmen CDU.
Nur eine CDU-geführte Bundesregierung mit Armin Laschet an der Spitze sorgt dafür, dass unser Land auf Kurs bleibt und die Richtung stimmt. Auf die CDU ist Verlass: Wir können Deutschland führen. Wir können Krisen meistern. Wählen, was Deutschland schon immer stark gemacht hat: CDU!

Jetzt Wahlaufruf teilen unter https://wahlaufruf.cdu.de.
 
#wegenmorgen #schlussrunde",328,"https://www.facebook.com/CDU/videos/627722328602980/"
"17",100045122042935,"CDU","https://scontent.fepa14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwETwGqG&_nc_oc=AdlGlRuEOdmwGbi2UJfdl_QbpV5PFsH9ODsZqHZT2ieItseBa4TgOIKlmwScWYFbH7g&_nc_zt=24&_nc_ht=scontent.fepa14-1.fna&_nc_gid=5jnqUjW-jbl6KNs1Z89i5Q&oh=00_AfHl8bspaRZ-oRYGZNJTgXOJ5PEjTwW-C3V9tKQ7npY-YQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158485455730416,NA,"2021-09-23T19:45:22.000Z","","Wählen, was Deutschland stark macht. Am 26.09. beide Stimmen CDU! #wegenmorgen",12750,"https://www.facebook.com/photo/?fbid=10158485455730415&set=a.438118535414"
"18",100045122042935,"CDU","https://scontent.fepa14-1.fna.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwETwGqG&_nc_oc=AdlGlRuEOdmwGbi2UJfdl_QbpV5PFsH9ODsZqHZT2ieItseBa4TgOIKlmwScWYFbH7g&_nc_zt=24&_nc_ht=scontent.fepa14-1.fna&_nc_gid=5jnqUjW-jbl6KNs1Z89i5Q&oh=00_AfHl8bspaRZ-oRYGZNJTgXOJ5PEjTwW-C3V9tKQ7npY-YQ&oe=680F299D","https://www.facebook.com/CDU","CDU",10158489475335416,3119,"2021-09-23T19:38:59.000Z","","Diese #Schlussrunde hat wieder offenbart, was SPD, Grüne und Linkspartei gemeinsam haben: neue Steuern, neue Schulden, neue Bürokratie. Deshalb ist diese Wahl eine Richtungsentscheidung. Damit unser Land stark aus der Krise kommt: Am 26.9. mit beiden Stimmen #CDU. #wegenmorgen",302,"https://www.facebook.com/CDU/videos/1223244034822399/"
"19",100045122042935,"CDU","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/380394965_839375720909822_9061793405633450242_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ypzbIfLyhMoQ7kNvwEnfwUA&_nc_oc=AdnFNCwUz2GYvu8p7crL97RKnnszZanwFmIN8N3UV4nlt4fz0ZXsI55Dvh17uO5gvnM&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=jXkEZNIp_a5EE10IJAwiBg&oh=00_AfE2RLJkRrkc8QXiJ_jjVnIU9wMZKasaYRkgrlL_yyClvw&oe=680F299D","https://www.facebook.com/CDU","CDU",10158489456140416,NA,"2021-09-23T19:24:02.000Z","","Neuer Wohlstand – mit nachhaltigem Wachstum zum klimaneutralen Industrieland: #Klimaschutz & #Wirtschaftswachstum gehen zusammen. 🌱
Unser Ziel: Durch Innovationen & Technologien Wachstum auszulösen & damit gute & sichere #Jobs schaffen. 👩‍💻 #wegenmorgen #schlussrunde",181,"https://www.facebook.com/CDU/posts/pfbid029XwgTxyogChHRpxgr5vLz1bDHyZh27pQLhhqct9YvHEnMKEgZgxsJ9jEHfDhNGqHl"
